fat_id,path,start,end,size,class,note
3169,/motion/ten030/00.nsbca,52577792,52581196,3404,3D animation,"Nitro NSBCA, joint"
3170,/motion/ten030/01.nsbca,52581376,52586568,5192,3D animation,"Nitro NSBCA, joint"
3171,/motion/ten030/50.nsbca,52587008,52589264,2256,3D animation,"Nitro NSBCA, joint"
3172,/motion/ten040/00.nsbca,52589568,52592744,3176,3D animation,"Nitro NSBCA, joint"
3173,/motion/ten040/01.nsbca,52593152,52599108,5956,3D animation,"Nitro NSBCA, joint"
3174,/motion/ten040/02.nsbca,52599296,52603460,4164,3D animation,"Nitro NSBCA, joint"
3175,/motion/ten040/28.nsbca,52603904,52605908,2004,3D animation,"Nitro NSBCA, joint"
3176,/motion/ten040/29.nsbca,52605952,52611088,5136,3D animation,"Nitro NSBCA, joint"
3177,/motion/ten040/30.nsbca,52611584,52613544,1960,3D animation,"Nitro NSBCA, joint"
3178,/motion/ten040/39.nsbca,52613632,52615688,2056,3D animation,"Nitro NSBCA, joint"
3179,/motion/ten040/40.nsbca,52616192,52618316,2124,3D animation,"Nitro NSBCA, joint"
3180,/motion/ten040/41.nsbca,52618752,52620720,1968,3D animation,"Nitro NSBCA, joint"
3181,/motion/ten040/50.nsbca,52620800,52623932,3132,3D animation,"Nitro NSBCA, joint"
3182,/motion/ten040/51.nsbca,52624384,52628560,4176,3D animation,"Nitro NSBCA, joint"
3183,/motion/ten050/00.nsbca,52628992,52632188,3196,3D animation,"Nitro NSBCA, joint"
3184,/motion/ten050/01.nsbca,52632576,52637404,4828,3D animation,"Nitro NSBCA, joint"
3185,/motion/ten060/00.nsbca,52637696,52641856,4160,3D animation,"Nitro NSBCA, joint"
3186,/motion/ten060/01.nsbca,52642304,52649304,7000,3D animation,"Nitro NSBCA, joint"
3187,/motion/ten060/11.nsbca,52649472,52652384,2912,3D animation,"Nitro NSBCA, joint"
3188,/motion/ten060/27.nsbca,52652544,52655544,3000,3D animation,"Nitro NSBCA, joint"
3189,/motion/ten060/50.nsbca,52655616,52658708,3092,3D animation,"Nitro NSBCA, joint"
3190,/motion/ten060/51.nsbca,52659200,52665264,6064,3D animation,"Nitro NSBCA, joint"
3191,/motion/ten070/00.nsbca,52665344,52668604,3260,3D animation,"Nitro NSBCA, joint"
3192,/motion/ten070/01.nsbca,52668928,52676220,7292,3D animation,"Nitro NSBCA, joint"
3193,/motion/ten070/11.nsbca,52676608,52679640,3032,3D animation,"Nitro NSBCA, joint"
3194,/motion/ten070/27.nsbca,52679680,52682664,2984,3D animation,"Nitro NSBCA, joint"
3195,/motion/ten070/50.nsbca,52682752,52685592,2840,3D animation,"Nitro NSBCA, joint"
3196,/motion/ten070/51.nsbca,52685824,52692308,6484,3D animation,"Nitro NSBCA, joint"
3197,/motion/ten080/00.nsbca,52692480,52696492,4012,3D animation,"Nitro NSBCA, joint"
3198,/motion/ten080/01.nsbca,52696576,52704044,7468,3D animation,"Nitro NSBCA, joint"
3199,/motion/ten080/02.nsbca,52704256,52708256,4000,3D animation,"Nitro NSBCA, joint"
3200,/motion/ten080/39.nsbca,52708352,52710164,1812,3D animation,"Nitro NSBCA, joint"
3201,/motion/ten080/40.nsbca,52710400,52712540,2140,3D animation,"Nitro NSBCA, joint"
3202,/motion/ten080/41.nsbca,52712960,52714852,1892,3D animation,"Nitro NSBCA, joint"
3203,/motion/ten080/50.nsbca,52715008,52717628,2620,3D animation,"Nitro NSBCA, joint"
3204,/motion/ten080/51.nsbca,52718080,52721800,3720,3D animation,"Nitro NSBCA, joint"
3205,/motion/ten080/52.nsbca,52722176,52726140,3964,3D animation,"Nitro NSBCA, joint"
3206,/motion/ten080/53.nsbca,52726272,52735680,9408,3D animation,"Nitro NSBCA, joint"
3207,/motion/ten080/54.nsbca,52736000,52740392,4392,3D animation,"Nitro NSBCA, joint"
3208,/motion/ten080/55.nsbca,52740608,52742484,1876,3D animation,"Nitro NSBCA, joint"
3209,/motion/ten080/56.nsbca,52742656,52747296,4640,3D animation,"Nitro NSBCA, joint"
3210,/motion/ten080/57.nsbca,52747776,52751008,3232,3D animation,"Nitro NSBCA, joint"
3211,/motion/ten190/00.nsbca,52751360,52757672,6312,3D animation,"Nitro NSBCA, joint"
3212,/motion/ten190/01.nsbca,52758016,52765908,7892,3D animation,"Nitro NSBCA, joint"
3213,/motion/tit000/00.nsbca,52766208,52769848,3640,3D animation,"Nitro NSBCA, joint"
3214,/motion/tit000/01.nsbca,52770304,52777076,6772,3D animation,"Nitro NSBCA, joint"
3215,/motion/tit000/27.nsbca,52777472,52781084,3612,3D animation,"Nitro NSBCA, joint"
3216,/motion/tit000/29.nsbca,52781568,52787516,5948,3D animation,"Nitro NSBCA, joint"
3217,/motion/tit000/32.nsbca,52787712,52790624,2912,3D animation,"Nitro NSBCA, joint"
3218,/motion/tit000/33.nsbca,52790784,52793992,3208,3D animation,"Nitro NSBCA, joint"
3219,/motion/tit000/34.nsbca,52794368,52797808,3440,3D animation,"Nitro NSBCA, joint"
3220,/motion/tit000/36.nsbca,52797952,52801892,3940,3D animation,"Nitro NSBCA, joint"
3221,/motion/tit000/50.nsbca,52802048,52805688,3640,3D animation,"Nitro NSBCA, joint"
3222,/motion/tit000/51.nsbca,52806144,52809512,3368,3D animation,"Nitro NSBCA, joint"
3223,/motion/tit000/52.nsbca,52809728,52815420,5692,3D animation,"Nitro NSBCA, joint"
3224,/motion/tit000/53.nsbca,52815872,52820036,4164,3D animation,"Nitro NSBCA, joint"
3225,/motion/tit000/54.nsbca,52820480,52823116,2636,3D animation,"Nitro NSBCA, joint"
3226,/motion/tit000/55.nsbca,52823552,52829084,5532,3D animation,"Nitro NSBCA, joint"
3227,/motion/tit000/56.nsbca,52829184,52834224,5040,3D animation,"Nitro NSBCA, joint"
3228,/motion/tit000/57.nsbca,52834304,52846952,12648,3D animation,"Nitro NSBCA, joint"
3229,/motion/tit000/58.nsbca,52847104,52848140,1036,3D animation,"Nitro NSBCA, joint"
3230,/motion/tit000/59.nsbca,52848640,52856072,7432,3D animation,"Nitro NSBCA, joint"
3231,/motion/tit000/60.nsbca,52856320,52860564,4244,3D animation,"Nitro NSBCA, joint"
3232,/motion/tit000/61.nsbca,52860928,52865484,4556,3D animation,"Nitro NSBCA, joint"
3233,/motion/tit000/62.nsbca,52865536,52866460,924,3D animation,"Nitro NSBCA, joint"
3234,/motion/tit000/63.nsbca,52866560,52871496,4936,3D animation,"Nitro NSBCA, joint"
3235,/motion/tit000/64.nsbca,52871680,52876752,5072,3D animation,"Nitro NSBCA, joint"
3236,/motion/tit000/65.nsbca,52876800,52880456,3656,3D animation,"Nitro NSBCA, joint"
3237,/motion/toi000/00.nsbca,52880896,52885940,5044,3D animation,"Nitro NSBCA, joint"
3238,/motion/toi000/01.nsbca,52886016,52891952,5936,3D animation,"Nitro NSBCA, joint"
3239,/motion/toi010/00.nsbca,52892160,52896528,4368,3D animation,"Nitro NSBCA, joint"
3240,/motion/toi010/50.nsbca,52896768,52905828,9060,3D animation,"Nitro NSBCA, joint"
3241,/motion/toi020/00.nsbca,52905984,52909440,3456,3D animation,"Nitro NSBCA, joint"
3242,/motion/toi020/01.nsbca,52909568,52911716,2148,3D animation,"Nitro NSBCA, joint"
3243,/motion/toi020/20.nsbca,52912128,52915204,3076,3D animation,"Nitro NSBCA, joint"
3244,/motion/toi020/21.nsbca,52915712,52918456,2744,3D animation,"Nitro NSBCA, joint"
3245,/motion/toi020/22.nsbca,52918784,52923716,4932,3D animation,"Nitro NSBCA, joint"
3246,/motion/toi020/39.nsbca,52923904,52925824,1920,3D animation,"Nitro NSBCA, joint"
3247,/motion/toi020/40.nsbca,52925952,52928056,2104,3D animation,"Nitro NSBCA, joint"
3248,/motion/toi020/41.nsbca,52928512,52930504,1992,3D animation,"Nitro NSBCA, joint"
3249,/motion/toi020/50.nsbca,52930560,52932780,2220,3D animation,"Nitro NSBCA, joint"
3250,/motion/toi030/00.nsbca,52933120,52935060,1940,3D animation,"Nitro NSBCA, joint"
3251,/motion/toi030/01.nsbca,52935168,52936028,860,3D animation,"Nitro NSBCA, joint"
3252,/motion/toi030/50.nsbca,52936192,52937036,844,3D animation,"Nitro NSBCA, joint"
3253,/motion/toi030/51.nsbca,52937216,52939520,2304,3D animation,"Nitro NSBCA, joint"
3254,/motion/toi030/52.nsbca,52939776,52943080,3304,3D animation,"Nitro NSBCA, joint"
3255,/motion/toi030/53.nsbca,52943360,52950876,7516,3D animation,"Nitro NSBCA, joint"
3256,/motion/toi030/54.nsbca,52951040,52954316,3276,3D animation,"Nitro NSBCA, joint"
3257,/motion/toi030/55.nsbca,52954624,52958484,3860,3D animation,"Nitro NSBCA, joint"
3258,/motion/toi030/56.nsbca,52958720,52960256,1536,3D animation,"Nitro NSBCA, joint"
3259,/motion/toi030/57.nsbca,52960256,52966540,6284,3D animation,"Nitro NSBCA, joint"
3260,/motion/toi030/58.nsbca,52966912,52969700,2788,3D animation,"Nitro NSBCA, joint"
3261,/motion/toi030/59.nsbca,52969984,52972204,2220,3D animation,"Nitro NSBCA, joint"
3262,/motion/toi030/60.nsbca,52972544,52974360,1816,3D animation,"Nitro NSBCA, joint"
3263,/motion/toi030/61.nsbca,52974592,52978036,3444,3D animation,"Nitro NSBCA, joint"
3264,/motion/toi030/62.nsbca,52978176,52979592,1416,3D animation,"Nitro NSBCA, joint"
3265,/motion/toi030/63.nsbca,52979712,52986464,6752,3D animation,"Nitro NSBCA, joint"
3266,/motion/toi030/64.nsbca,52986880,52988904,2024,3D animation,"Nitro NSBCA, joint"
3267,/motion/toi031/00.nsbca,52988928,52990868,1940,3D animation,"Nitro NSBCA, joint"
3268,/motion/toi031/01.nsbca,52990976,52991836,860,3D animation,"Nitro NSBCA, joint"
3269,/motion/toi031/50.nsbca,52992000,52992844,844,3D animation,"Nitro NSBCA, joint"
3270,/motion/toi031/51.nsbca,52993024,52995328,2304,3D animation,"Nitro NSBCA, joint"
3271,/motion/toi031/52.nsbca,52995584,52998888,3304,3D animation,"Nitro NSBCA, joint"
3272,/motion/toi031/53.nsbca,52999168,53006684,7516,3D animation,"Nitro NSBCA, joint"
3273,/motion/toi031/54.nsbca,53006848,53010124,3276,3D animation,"Nitro NSBCA, joint"
3274,/motion/toi031/55.nsbca,53010432,53014292,3860,3D animation,"Nitro NSBCA, joint"
3275,/motion/toi031/56.nsbca,53014528,53016064,1536,3D animation,"Nitro NSBCA, joint"
3276,/motion/toi031/57.nsbca,53016064,53022348,6284,3D animation,"Nitro NSBCA, joint"
3277,/motion/toi031/58.nsbca,53022720,53025508,2788,3D animation,"Nitro NSBCA, joint"
3278,/motion/toi031/59.nsbca,53025792,53028012,2220,3D animation,"Nitro NSBCA, joint"
3279,/motion/toi031/60.nsbca,53028352,53030168,1816,3D animation,"Nitro NSBCA, joint"
3280,/motion/toi031/61.nsbca,53030400,53033844,3444,3D animation,"Nitro NSBCA, joint"
3281,/motion/toi031/62.nsbca,53033984,53035400,1416,3D animation,"Nitro NSBCA, joint"
3282,/motion/toi031/63.nsbca,53035520,53042272,6752,3D animation,"Nitro NSBCA, joint"
3283,/motion/toi031/64.nsbca,53042688,53044712,2024,3D animation,"Nitro NSBCA, joint"
3284,/motion/toi040/00.nsbca,53044736,53047912,3176,3D animation,"Nitro NSBCA, joint"
3285,/motion/toi040/01.nsbca,53048320,53054276,5956,3D animation,"Nitro NSBCA, joint"
3286,/motion/toi040/02.nsbca,53054464,53058628,4164,3D animation,"Nitro NSBCA, joint"
3287,/motion/toi040/28.nsbca,53059072,53061076,2004,3D animation,"Nitro NSBCA, joint"
3288,/motion/toi040/29.nsbca,53061120,53066256,5136,3D animation,"Nitro NSBCA, joint"
3289,/motion/toi040/30.nsbca,53066752,53068712,1960,3D animation,"Nitro NSBCA, joint"
3290,/motion/toi040/39.nsbca,53068800,53070856,2056,3D animation,"Nitro NSBCA, joint"
3291,/motion/toi040/40.nsbca,53071360,53073484,2124,3D animation,"Nitro NSBCA, joint"
3292,/motion/toi040/41.nsbca,53073920,53075888,1968,3D animation,"Nitro NSBCA, joint"
3293,/motion/toi040/50.nsbca,53075968,53079100,3132,3D animation,"Nitro NSBCA, joint"
3294,/motion/toi040/51.nsbca,53079552,53083728,4176,3D animation,"Nitro NSBCA, joint"
3295,/motion/toi041/00.nsbca,53084160,53087336,3176,3D animation,"Nitro NSBCA, joint"
3296,/motion/toi041/01.nsbca,53087744,53093700,5956,3D animation,"Nitro NSBCA, joint"
3297,/motion/toi041/02.nsbca,53093888,53098052,4164,3D animation,"Nitro NSBCA, joint"
3298,/motion/toi041/28.nsbca,53098496,53100500,2004,3D animation,"Nitro NSBCA, joint"
3299,/motion/toi041/29.nsbca,53100544,53105680,5136,3D animation,"Nitro NSBCA, joint"
3300,/motion/toi041/30.nsbca,53106176,53108136,1960,3D animation,"Nitro NSBCA, joint"
3301,/motion/toi041/39.nsbca,53108224,53110280,2056,3D animation,"Nitro NSBCA, joint"
3302,/motion/toi041/40.nsbca,53110784,53112908,2124,3D animation,"Nitro NSBCA, joint"
3303,/motion/toi041/41.nsbca,53113344,53115312,1968,3D animation,"Nitro NSBCA, joint"
3304,/motion/toi041/50.nsbca,53115392,53118524,3132,3D animation,"Nitro NSBCA, joint"
3305,/motion/toi041/51.nsbca,53118976,53123152,4176,3D animation,"Nitro NSBCA, joint"
3306,/motion/toi050/00.nsbca,53123584,53127528,3944,3D animation,"Nitro NSBCA, joint"
3307,/motion/toi050/01.nsbca,53127680,53132508,4828,3D animation,"Nitro NSBCA, joint"
3308,/motion/toi050/50.nsbca,53132800,53134932,2132,3D animation,"Nitro NSBCA, joint"
3309,/motion/toi070/00.nsbca,53135360,53140392,5032,3D animation,"Nitro NSBCA, joint"
3310,/motion/toi070/01.nsbca,53140480,53147004,6524,3D animation,"Nitro NSBCA, joint"
3311,/motion/toi070/02.nsbca,53147136,53150688,3552,3D animation,"Nitro NSBCA, joint"
3312,/motion/toi070/07.nsbca,53150720,53155060,4340,3D animation,"Nitro NSBCA, joint"
3313,/motion/toi070/08.nsbca,53155328,53157948,2620,3D animation,"Nitro NSBCA, joint"
3314,/motion/toi070/35.nsbca,53158400,53162464,4064,3D animation,"Nitro NSBCA, joint"
3315,/motion/toi070/36.nsbca,53162496,53167220,4724,3D animation,"Nitro NSBCA, joint"
3316,/motion/toi070/50.nsbca,53167616,53175688,8072,3D animation,"Nitro NSBCA, joint"
3317,/motion/toi070/51.nsbca,53175808,53179148,3340,3D animation,"Nitro NSBCA, joint"
3318,/motion/toi070/52.nsbca,53179392,53184724,5332,3D animation,"Nitro NSBCA, joint"
3319,/motion/toi070/53.nsbca,53185024,53189024,4000,3D animation,"Nitro NSBCA, joint"
3320,/motion/toi071/00.nsbca,53189120,53194152,5032,3D animation,"Nitro NSBCA, joint"
3321,/motion/toi071/01.nsbca,53194240,53200764,6524,3D animation,"Nitro NSBCA, joint"
3322,/motion/toi071/02.nsbca,53200896,53204448,3552,3D animation,"Nitro NSBCA, joint"
3323,/motion/toi071/07.nsbca,53204480,53208820,4340,3D animation,"Nitro NSBCA, joint"
3324,/motion/toi071/08.nsbca,53209088,53211708,2620,3D animation,"Nitro NSBCA, joint"
3325,/motion/toi071/35.nsbca,53212160,53216224,4064,3D animation,"Nitro NSBCA, joint"
3326,/motion/toi071/36.nsbca,53216256,53220980,4724,3D animation,"Nitro NSBCA, joint"
3327,/motion/toi071/50.nsbca,53221376,53229448,8072,3D animation,"Nitro NSBCA, joint"
3328,/motion/toi071/51.nsbca,53229568,53232908,3340,3D animation,"Nitro NSBCA, joint"
3329,/motion/toi071/52.nsbca,53233152,53238484,5332,3D animation,"Nitro NSBCA, joint"
3330,/motion/toi071/53.nsbca,53238784,53242784,4000,3D animation,"Nitro NSBCA, joint"
3331,/motion/vri000/50.nsbca,53242880,53250396,7516,3D animation,"Nitro NSBCA, joint"
3332,/motion/vri000/51.nsbca,53250560,53251368,808,3D animation,"Nitro NSBCA, joint"
3333,/motion/vul000/00.nsbca,53251584,53257380,5796,3D animation,"Nitro NSBCA, joint"
3334,/motion/vul000/01.nsbca,53257728,53267812,10084,3D animation,"Nitro NSBCA, joint"
3335,/motion/vul000/36.nsbca,53267968,53272604,4636,3D animation,"Nitro NSBCA, joint"
3336,/motion/vul000/39.nsbca,53273088,53278376,5288,3D animation,"Nitro NSBCA, joint"
3337,/motion/vul000/50.nsbca,53278720,53285576,6856,3D animation,"Nitro NSBCA, joint"
3338,/motion/vul000/51.nsbca,53285888,53292400,6512,3D animation,"Nitro NSBCA, joint"
3339,/motion/vul000/52.nsbca,53292544,53296348,3804,3D animation,"Nitro NSBCA, joint"
3340,/motion/vul000/53.nsbca,53296640,53299356,2716,3D animation,"Nitro NSBCA, joint"
3341,/motion/vul000/54.nsbca,53299712,53307088,7376,3D animation,"Nitro NSBCA, joint"
3342,/motion/vul000/55.nsbca,53307392,53313776,6384,3D animation,"Nitro NSBCA, joint"
3343,/motion/vul000/56.nsbca,53314048,53319184,5136,3D animation,"Nitro NSBCA, joint"
3344,/navi/navimap_0.nbfc,53319680,53335040,15360,2D graphics,"Nitro basic format, character data"
3345,/navi/navimap_1.nbfc,53335040,53350400,15360,2D graphics,"Nitro basic format, character data"
3346,/navi/navimap_10.nbfc,53350400,53365760,15360,2D graphics,"Nitro basic format, character data"
3347,/navi/navimap_11.nbfc,53365760,53381120,15360,2D graphics,"Nitro basic format, character data"
3348,/navi/navimap_12.nbfc,53381120,53396480,15360,2D graphics,"Nitro basic format, character data"
3349,/navi/navimap_13.nbfc,53396480,53411840,15360,2D graphics,"Nitro basic format, character data"
3350,/navi/navimap_14.nbfc,53411840,53427200,15360,2D graphics,"Nitro basic format, character data"
3351,/navi/navimap_15.nbfc,53427200,53442560,15360,2D graphics,"Nitro basic format, character data"
3352,/navi/navimap_16.nbfc,53442560,53457920,15360,2D graphics,"Nitro basic format, character data"
3353,/navi/navimap_17.nbfc,53457920,53473280,15360,2D graphics,"Nitro basic format, character data"
3354,/navi/navimap_18.nbfc,53473280,53488640,15360,2D graphics,"Nitro basic format, character data"
3355,/navi/navimap_19.nbfc,53488640,53504000,15360,2D graphics,"Nitro basic format, character data"
3356,/navi/navimap_2.nbfc,53504000,53519360,15360,2D graphics,"Nitro basic format, character data"
3357,/navi/navimap_20.nbfc,53519360,53534720,15360,2D graphics,"Nitro basic format, character data"
3358,/navi/navimap_21.nbfc,53534720,53550080,15360,2D graphics,"Nitro basic format, character data"
3359,/navi/navimap_22.nbfc,53550080,53565440,15360,2D graphics,"Nitro basic format, character data"
3360,/navi/navimap_23.nbfc,53565440,53580800,15360,2D graphics,"Nitro basic format, character data"
3361,/navi/navimap_24.nbfc,53580800,53596160,15360,2D graphics,"Nitro basic format, character data"
3362,/navi/navimap_25.nbfc,53596160,53611520,15360,2D graphics,"Nitro basic format, character data"
3363,/navi/navimap_26.nbfc,53611520,53626880,15360,2D graphics,"Nitro basic format, character data"
3364,/navi/navimap_27.nbfc,53626880,53642240,15360,2D graphics,"Nitro basic format, character data"
3365,/navi/navimap_28.nbfc,53642240,53657600,15360,2D graphics,"Nitro basic format, character data"
3366,/navi/navimap_29.nbfc,53657600,53672960,15360,2D graphics,"Nitro basic format, character data"
3367,/navi/navimap_3.nbfc,53672960,53688320,15360,2D graphics,"Nitro basic format, character data"
3368,/navi/navimap_30.nbfc,53688320,53703680,15360,2D graphics,"Nitro basic format, character data"
3369,/navi/navimap_31.nbfc,53703680,53719040,15360,2D graphics,"Nitro basic format, character data"
3370,/navi/navimap_32.nbfc,53719040,53734400,15360,2D graphics,"Nitro basic format, character data"
3371,/navi/navimap_33.nbfc,53734400,53749760,15360,2D graphics,"Nitro basic format, character data"
3372,/navi/navimap_34.nbfc,53749760,53765120,15360,2D graphics,"Nitro basic format, character data"
3373,/navi/navimap_35.nbfc,53765120,53780480,15360,2D graphics,"Nitro basic format, character data"
3374,/navi/navimap_36.nbfc,53780480,53795840,15360,2D graphics,"Nitro basic format, character data"
3375,/navi/navimap_37.nbfc,53795840,53811200,15360,2D graphics,"Nitro basic format, character data"
3376,/navi/navimap_38.nbfc,53811200,53826560,15360,2D graphics,"Nitro basic format, character data"
3377,/navi/navimap_39.nbfc,53826560,53841920,15360,2D graphics,"Nitro basic format, character data"
3378,/navi/navimap_4.nbfc,53841920,53857280,15360,2D graphics,"Nitro basic format, character data"
3379,/navi/navimap_40.nbfc,53857280,53872640,15360,2D graphics,"Nitro basic format, character data"
3380,/navi/navimap_41.nbfc,53872640,53888000,15360,2D graphics,"Nitro basic format, character data"
3381,/navi/navimap_42.nbfc,53888000,53903360,15360,2D graphics,"Nitro basic format, character data"
3382,/navi/navimap_43.nbfc,53903360,53918720,15360,2D graphics,"Nitro basic format, character data"
3383,/navi/navimap_44.nbfc,53918720,53934080,15360,2D graphics,"Nitro basic format, character data"
3384,/navi/navimap_45.nbfc,53934080,53949440,15360,2D graphics,"Nitro basic format, character data"
3385,/navi/navimap_46.nbfc,53949440,53964800,15360,2D graphics,"Nitro basic format, character data"
3386,/navi/navimap_47.nbfc,53964800,53980160,15360,2D graphics,"Nitro basic format, character data"
3387,/navi/navimap_48.nbfc,53980160,53995520,15360,2D graphics,"Nitro basic format, character data"
3388,/navi/navimap_49.nbfc,53995520,54010880,15360,2D graphics,"Nitro basic format, character data"
3389,/navi/navimap_5.nbfc,54010880,54026240,15360,2D graphics,"Nitro basic format, character data"
3390,/navi/navimap_50.nbfc,54026240,54041600,15360,2D graphics,"Nitro basic format, character data"
3391,/navi/navimap_51.nbfc,54041600,54056960,15360,2D graphics,"Nitro basic format, character data"
3392,/navi/navimap_52.nbfc,54056960,54072320,15360,2D graphics,"Nitro basic format, character data"
3393,/navi/navimap_53.nbfc,54072320,54087680,15360,2D graphics,"Nitro basic format, character data"
3394,/navi/navimap_54.nbfc,54087680,54103040,15360,2D graphics,"Nitro basic format, character data"
3395,/navi/navimap_55.nbfc,54103040,54118400,15360,2D graphics,"Nitro basic format, character data"
3396,/navi/navimap_56.nbfc,54118400,54133760,15360,2D graphics,"Nitro basic format, character data"
3397,/navi/navimap_57.nbfc,54133760,54149120,15360,2D graphics,"Nitro basic format, character data"
3398,/navi/navimap_58.nbfc,54149120,54164480,15360,2D graphics,"Nitro basic format, character data"
3399,/navi/navimap_59.nbfc,54164480,54179840,15360,2D graphics,"Nitro basic format, character data"
3400,/navi/navimap_6.nbfc,54179840,54195200,15360,2D graphics,"Nitro basic format, character data"
3401,/navi/navimap_60.nbfc,54195200,54210560,15360,2D graphics,"Nitro basic format, character data"
3402,/navi/navimap_61.nbfc,54210560,54225920,15360,2D graphics,"Nitro basic format, character data"
3403,/navi/navimap_62.nbfc,54225920,54241280,15360,2D graphics,"Nitro basic format, character data"
3404,/navi/navimap_63.nbfc,54241280,54256640,15360,2D graphics,"Nitro basic format, character data"
3405,/navi/navimap_64.nbfc,54256640,54272000,15360,2D graphics,"Nitro basic format, character data"
3406,/navi/navimap_65.nbfc,54272000,54287360,15360,2D graphics,"Nitro basic format, character data"
3407,/navi/navimap_66.nbfc,54287360,54302720,15360,2D graphics,"Nitro basic format, character data"
3408,/navi/navimap_67.nbfc,54302720,54318080,15360,2D graphics,"Nitro basic format, character data"
3409,/navi/navimap_68.nbfc,54318080,54333440,15360,2D graphics,"Nitro basic format, character data"
3410,/navi/navimap_69.nbfc,54333440,54348800,15360,2D graphics,"Nitro basic format, character data"
3411,/navi/navimap_7.nbfc,54348800,54364160,15360,2D graphics,"Nitro basic format, character data"
3412,/navi/navimap_70.nbfc,54364160,54379520,15360,2D graphics,"Nitro basic format, character data"
3413,/navi/navimap_71.nbfc,54379520,54394880,15360,2D graphics,"Nitro basic format, character data"
3414,/navi/navimap_72.nbfc,54394880,54410240,15360,2D graphics,"Nitro basic format, character data"
3415,/navi/navimap_73.nbfc,54410240,54425600,15360,2D graphics,"Nitro basic format, character data"
3416,/navi/navimap_74.nbfc,54425600,54440960,15360,2D graphics,"Nitro basic format, character data"
3417,/navi/navimap_75.nbfc,54440960,54456320,15360,2D graphics,"Nitro basic format, character data"
3418,/navi/navimap_76.nbfc,54456320,54471680,15360,2D graphics,"Nitro basic format, character data"
3419,/navi/navimap_77.nbfc,54471680,54487040,15360,2D graphics,"Nitro basic format, character data"
3420,/navi/navimap_78.nbfc,54487040,54502400,15360,2D graphics,"Nitro basic format, character data"
3421,/navi/navimap_79.nbfc,54502400,54517760,15360,2D graphics,"Nitro basic format, character data"
3422,/navi/navimap_8.nbfc,54517760,54533120,15360,2D graphics,"Nitro basic format, character data"
3423,/navi/navimap_80.nbfc,54533120,54548480,15360,2D graphics,"Nitro basic format, character data"
3424,/navi/navimap_81.nbfc,54548480,54563840,15360,2D graphics,"Nitro basic format, character data"
3425,/navi/navimap_82.nbfc,54563840,54579200,15360,2D graphics,"Nitro basic format, character data"
3426,/navi/navimap_83.nbfc,54579200,54594560,15360,2D graphics,"Nitro basic format, character data"
3427,/navi/navimap_84.nbfc,54594560,54609920,15360,2D graphics,"Nitro basic format, character data"
3428,/navi/navimap_85.nbfc,54609920,54625280,15360,2D graphics,"Nitro basic format, character data"
3429,/navi/navimap_86.nbfc,54625280,54640640,15360,2D graphics,"Nitro basic format, character data"
3430,/navi/navimap_87.nbfc,54640640,54656000,15360,2D graphics,"Nitro basic format, character data"
3431,/navi/navimap_88.nbfc,54656000,54671360,15360,2D graphics,"Nitro basic format, character data"
3432,/navi/navimap_89.nbfc,54671360,54686720,15360,2D graphics,"Nitro basic format, character data"
3433,/navi/navimap_9.nbfc,54686720,54702080,15360,2D graphics,"Nitro basic format, character data"
3434,/navi/navimap_90.nbfc,54702080,54717440,15360,2D graphics,"Nitro basic format, character data"
3435,/navi/navimap_91.nbfc,54717440,54732800,15360,2D graphics,"Nitro basic format, character data"
3436,/navi/navimap_92.nbfc,54732800,54748160,15360,2D graphics,"Nitro basic format, character data"
3437,/navi/navimap_93.nbfc,54748160,54763520,15360,2D graphics,"Nitro basic format, character data"
3438,/navi/navimap_94.nbfc,54763520,54778880,15360,2D graphics,"Nitro basic format, character data"
3439,/navi/navimap_95.nbfc,54778880,54794240,15360,2D graphics,"Nitro basic format, character data"
3440,/navi/navimap_96.nbfc,54794240,54809600,15360,2D graphics,"Nitro basic format, character data"
3441,/navi/navimap_97.nbfc,54809600,54824960,15360,2D graphics,"Nitro basic format, character data"
3442,/navi/navimap_98.nbfc,54824960,54840320,15360,2D graphics,"Nitro basic format, character data"
3443,/navi/navimap_99.nbfc,54840320,54855680,15360,2D graphics,"Nitro basic format, character data"
3444,/quest/questdata.txt,54855680,54876406,20726,text,"plain text"
3445,/sound/ToI.sdat,54876672,63608864,8732192,audio,"Nitro sound archive"
3446,/staff/ed01.bin,63609344,63747384,138040,container,"in-house EZBIND"
3447,/staff/ed02.bin,63747584,63796764,49180,container,"in-house EZBIND"
3448,/staff/ed03.bin,63797248,63844892,47644,container,"in-house EZBIND"
3449,/staff/ed04.bin,63845376,63896348,50972,container,"in-house EZBIND"
3450,/staff/ed05.bin,63896576,63947100,50524,container,"in-house EZBIND"
3451,/staff/ed06.bin,63947264,63991644,44380,container,"in-house EZBIND"
3452,/staff/ed07.bin,63991808,64040988,49180,container,"in-house EZBIND"
3453,/staff/ed08.bin,64041472,64090972,49500,container,"in-house EZBIND"
3454,/staff/ed09.bin,64091136,64142300,51164,container,"in-house EZBIND"
3455,/staff/ed10.bin,64142336,64193628,51292,container,"in-house EZBIND"
3456,/staff/ed11.bin,64194048,64245348,51300,container,"in-house EZBIND"
3457,/staff/ed12.bin,64245760,64296668,50908,container,"in-house EZBIND"
3458,/staff/ed13.bin,64296960,64394104,97144,container,"in-house EZBIND"
3459,/staff/logo.bin,64394240,64398436,4196,container,"in-house EZBIND"
